,full_name,party,number,chamber,DOB,first_name,method,proportion_male,proportion_female,predicted_gender
3133,"OGDEN, Charles Franklin",Republican,67,house,1873.0,Charles,ipums,0.9988,0.0012,M
3134,"MILLARD, Charles Dunsmore",Republican,72,house,1873.0,Charles,ipums,0.9988,0.0012,M
3135,"MILLARD, Charles Dunsmore",Republican,73,house,1873.0,Charles,ipums,0.9988,0.0012,M
3136,"BINDERUP, Charles Gustav",Democrat,74,house,1873.0,Charles,ipums,0.9988,0.0012,M
3137,"MILLARD, Charles Dunsmore",Republican,74,house,1873.0,Charles,ipums,0.9988,0.0012,M
3138,"BINDERUP, Charles Gustav",Democrat,75,house,1873.0,Charles,ipums,0.9988,0.0012,M
3139,"MILLARD, Charles Dunsmore",Republican,75,house,1873.0,Charles,ipums,0.9988,0.0012,M
3140,"HOLLIS, Henry French",Democrat,65,senate,1869.0,Henry,ipums,0.9992,0.0008,M
3141,"SCHWARTZ, Henry Herman (Harry)",Democrat,75,senate,1869.0,Henry,ipums,0.9992,0.0008,M
3142,"SCHWARTZ, Henry Herman (Harry)",Democrat,76,senate,1869.0,Henry,ipums,0.9992,0.0008,M
3143,"SCHWARTZ, Henry Herman (Harry)",Democrat,77,senate,1869.0,Henry,ipums,0.9992,0.0008,M
3144,"HUSTING, Paul Oscar",Democrat,65,senate,1866.0,Paul,ipums,1.0,0.0,M
3145,"JAMES, Ollie Murray",Democrat,65,senate,1871.0,Ollie,ipums,0.1003,0.8997,M
3146,"JOHNSON, Edwin Stockton",Democrat,65,senate,1857.0,Edwin,ipums,1.0,0.0,M
3147,"JOHNSON, Edwin Stockton",Democrat,66,senate,1857.0,Edwin,ipums,1.0,0.0,M
3148,"JOHNSON, Hiram Warren",Republican,65,senate,1866.0,Hiram,ipums,1.0,0.0,M
3149,"JOHNSON, Hiram Warren",Republican,66,senate,1866.0,Hiram,ipums,1.0,0.0,M
3150,"JOHNSON, Hiram Warren",Republican,67,senate,1866.0,Hiram,ipums,1.0,0.0,M
3151,"JOHNSON, Hiram Warren",Republican,68,senate,1866.0,Hiram,ipums,1.0,0.0,M
3152,"JOHNSON, Hiram Warren",Republican,69,senate,1866.0,Hiram,ipums,1.0,0.0,M
3153,"JOHNSON, Hiram Warren",Republican,70,senate,1866.0,Hiram,ipums,1.0,0.0,M
3154,"JOHNSON, Hiram Warren",Republican,71,senate,1866.0,Hiram,ipums,1.0,0.0,M
3155,"JOHNSON, Hiram Warren",Republican,72,senate,1866.0,Hiram,ipums,1.0,0.0,M
3156,"JOHNSON, Hiram Warren",Republican,73,senate,1866.0,Hiram,ipums,1.0,0.0,M
3157,"JOHNSON, Hiram Warren",Republican,74,senate,1866.0,Hiram,ipums,1.0,0.0,M
3158,"JOHNSON, Hiram Warren",Republican,75,senate,1866.0,Hiram,ipums,1.0,0.0,M
3159,"JOHNSON, Hiram Warren",Republican,76,senate,1866.0,Hiram,ipums,1.0,0.0,M
3160,"JOHNSON, Hiram Warren",Republican,77,senate,1866.0,Hiram,ipums,1.0,0.0,M
3161,"JOHNSON, Hiram Warren",Republican,78,senate,1866.0,Hiram,ipums,1.0,0.0,M
3162,"JOHNSON, Hiram Warren",Republican,79,senate,1866.0,Hiram,ipums,1.0,0.0,M
3163,"JONES, Andrieus Aristieus",Democrat,65,senate,1862.0,Andrieus,ipums,,,
3164,"JONES, Andrieus Aristieus",Democrat,66,senate,1862.0,Andrieus,ipums,,,
3165,"JONES, Andrieus Aristieus",Democrat,67,senate,1862.0,Andrieus,ipums,,,
3166,"JONES, Andrieus Aristieus",Democrat,68,senate,1862.0,Andrieus,ipums,,,
3167,"JONES, Andrieus Aristieus",Democrat,69,senate,1862.0,Andrieus,ipums,,,
3168,"JONES, Andrieus Aristieus",Democrat,70,senate,1862.0,Andrieus,ipums,,,
3169,"JONES, Wesley Livsey",Republican,65,senate,1863.0,Wesley,ipums,1.0,0.0,M
3170,"JONES, Wesley Livsey",Republican,66,senate,1863.0,Wesley,ipums,1.0,0.0,M
3171,"JONES, Wesley Livsey",Republican,67,senate,1863.0,Wesley,ipums,1.0,0.0,M
3172,"JONES, Wesley Livsey",Republican,68,senate,1863.0,Wesley,ipums,1.0,0.0,M
3173,"JONES, Wesley Livsey",Republican,69,senate,1863.0,Wesley,ipums,1.0,0.0,M
3174,"JONES, Wesley Livsey",Republican,70,senate,1863.0,Wesley,ipums,1.0,0.0,M
3175,"JONES, Wesley Livsey",Republican,71,senate,1863.0,Wesley,ipums,1.0,0.0,M
3176,"JONES, Wesley Livsey",Republican,72,senate,1863.0,Wesley,ipums,1.0,0.0,M
3177,"KELLOGG, Frank Billings",Republican,65,senate,1856.0,Frank,ipums,0.9905,0.0095,M
3178,"KELLOGG, Frank Billings",Republican,66,senate,1856.0,Frank,ipums,0.9905,0.0095,M
3179,"KELLOGG, Frank Billings",Republican,67,senate,1856.0,Frank,ipums,0.9905,0.0095,M
3180,"KING, William Henry",Democrat,65,senate,1863.0,William,ipums,0.9996,0.0004,M
3181,"KING, William Henry",Democrat,66,senate,1863.0,William,ipums,0.9996,0.0004,M
3182,"FRANKHAUSER, William Horace",Republican,67,house,1863.0,William,ipums,0.9996,0.0004,M
3183,"KING, William Henry",Democrat,67,senate,1863.0,William,ipums,0.9996,0.0004,M
3184,"KING, William Henry",Democrat,68,senate,1863.0,William,ipums,0.9996,0.0004,M
3185,"KING, William Henry",Democrat,69,senate,1863.0,William,ipums,0.9996,0.0004,M
3186,"KING, William Henry",Democrat,70,senate,1863.0,William,ipums,0.9996,0.0004,M
3187,"KING, William Henry",Democrat,71,senate,1863.0,William,ipums,0.9996,0.0004,M
3188,"KING, William Henry",Democrat,72,senate,1863.0,William,ipums,0.9996,0.0004,M
3189,"KING, William Henry",Democrat,73,senate,1863.0,William,ipums,0.9996,0.0004,M
3190,"McADOO, William Gibbs",Democrat,73,senate,1863.0,William,ipums,0.9996,0.0004,M
3191,"KING, William Henry",Democrat,74,senate,1863.0,William,ipums,0.9996,0.0004,M
3192,"McADOO, William Gibbs",Democrat,74,senate,1863.0,William,ipums,0.9996,0.0004,M
3193,"KING, William Henry",Democrat,75,senate,1863.0,William,ipums,0.9996,0.0004,M
3194,"McADOO, William Gibbs",Democrat,75,senate,1863.0,William,ipums,0.9996,0.0004,M
3195,"KING, William Henry",Democrat,76,senate,1863.0,William,ipums,0.9996,0.0004,M
3196,"KNOX, Philander Chase",Republican,65,senate,1853.0,Philander,ipums,1.0,0.0,M
3197,"KNOX, Philander Chase",Republican,66,senate,1853.0,Philander,ipums,1.0,0.0,M
3198,"LANE, Harry",Democrat,65,senate,1855.0,Harry,ipums,1.0,0.0,M
3199,"LEWIS, James Hamilton",Democrat,65,senate,1863.0,James,ipums,0.9971,0.0029,M
3200,"LEWIS, James Hamilton",Democrat,72,senate,1863.0,James,ipums,0.9971,0.0029,M
3201,"LEWIS, James Hamilton",Democrat,73,senate,1863.0,James,ipums,0.9971,0.0029,M
3202,"LEWIS, James Hamilton",Democrat,74,senate,1863.0,James,ipums,0.9971,0.0029,M
3203,"LEWIS, James Hamilton",Democrat,75,senate,1863.0,James,ipums,0.9971,0.0029,M
3204,"LEWIS, James Hamilton",Democrat,76,senate,1863.0,James,ipums,0.9971,0.0029,M
3205,"MARTIN, George Brown",Democrat,65,senate,1876.0,George,ipums,0.9916,0.0084,M
3206,"MARTIN, Thomas Staples",Democrat,65,senate,1847.0,Thomas,ipums,0.9971,0.0029,M
3207,"MARTIN, Thomas Staples",Democrat,66,senate,1847.0,Thomas,ipums,0.9971,0.0029,M
3208,"McCUMBER, Porter James",Republican,65,senate,1858.0,Porter,ipums,1.0,0.0,M
3209,"McCUMBER, Porter James",Republican,66,senate,1858.0,Porter,ipums,1.0,0.0,M
3210,"McCUMBER, Porter James",Republican,67,senate,1858.0,Porter,ipums,1.0,0.0,M
3211,"McKELLAR, Kenneth Douglas",Democrat,65,senate,1869.0,Kenneth,ipums,1.0,0.0,M
3212,"McKELLAR, Kenneth Douglas",Democrat,66,senate,1869.0,Kenneth,ipums,1.0,0.0,M
3213,"McKELLAR, Kenneth Douglas",Democrat,67,senate,1869.0,Kenneth,ipums,1.0,0.0,M
3214,"McKELLAR, Kenneth Douglas",Democrat,68,senate,1869.0,Kenneth,ipums,1.0,0.0,M
3215,"McKELLAR, Kenneth Douglas",Democrat,69,senate,1869.0,Kenneth,ipums,1.0,0.0,M
3216,"McKELLAR, Kenneth Douglas",Democrat,70,senate,1869.0,Kenneth,ipums,1.0,0.0,M
3217,"McKELLAR, Kenneth Douglas",Democrat,71,senate,1869.0,Kenneth,ipums,1.0,0.0,M
3218,"McKELLAR, Kenneth Douglas",Democrat,72,senate,1869.0,Kenneth,ipums,1.0,0.0,M
3219,"McKELLAR, Kenneth Douglas",Democrat,73,senate,1869.0,Kenneth,ipums,1.0,0.0,M
3220,"McKELLAR, Kenneth Douglas",Democrat,74,senate,1869.0,Kenneth,ipums,1.0,0.0,M
3221,"McKELLAR, Kenneth Douglas",Democrat,75,senate,1869.0,Kenneth,ipums,1.0,0.0,M
3222,"McKELLAR, Kenneth Douglas",Democrat,76,senate,1869.0,Kenneth,ipums,1.0,0.0,M
3223,"McKELLAR, Kenneth Douglas",Democrat,77,senate,1869.0,Kenneth,ipums,1.0,0.0,M
3224,"McKELLAR, Kenneth Douglas",Democrat,78,senate,1869.0,Kenneth,ipums,1.0,0.0,M
3225,"McKELLAR, Kenneth Douglas",Democrat,79,senate,1869.0,Kenneth,ipums,1.0,0.0,M
3226,"McLEAN, George Payne",Republican,65,senate,1857.0,George,ipums,0.9919,0.0081,M
3227,"McLEAN, George Payne",Republican,66,senate,1857.0,George,ipums,0.9919,0.0081,M
3228,"McLEAN, George Payne",Republican,67,senate,1857.0,George,ipums,0.9919,0.0081,M
3229,"McLEAN, George Payne",Republican,68,senate,1857.0,George,ipums,0.9919,0.0081,M
3230,"McLEAN, George Payne",Republican,69,senate,1857.0,George,ipums,0.9919,0.0081,M
3231,"McLEAN, George Payne",Republican,70,senate,1857.0,George,ipums,0.9919,0.0081,M
3232,"MYERS, Henry Lee",Democrat,65,senate,1862.0,Henry,ipums,0.9997,0.0003,M
3233,"MYERS, Henry Lee",Democrat,66,senate,1862.0,Henry,ipums,0.9997,0.0003,M
3234,"MYERS, Henry Lee",Democrat,67,senate,1862.0,Henry,ipums,0.9997,0.0003,M
3235,"NELSON, Knute",Republican,65,senate,1843.0,Knute,ipums,,,
3236,"NELSON, Knute",Republican,66,senate,1843.0,Knute,ipums,,,
3237,"NELSON, Knute",Republican,67,senate,1843.0,Knute,ipums,,,
3238,"NELSON, Knute",Republican,68,senate,1843.0,Knute,ipums,,,
3239,"NEW, Harry Stewart",Republican,65,senate,1858.0,Harry,ipums,0.9992,0.0008,M
3240,"NEW, Harry Stewart",Republican,66,senate,1858.0,Harry,ipums,0.9992,0.0008,M
3241,"NEW, Harry Stewart",Republican,67,senate,1858.0,Harry,ipums,0.9992,0.0008,M
3242,"NEWLANDS, Francis Griffith",Democrat,65,senate,1846.0,Francis,ipums,0.5847,0.4153,M
3243,"NORRIS, George William",Republican,65,senate,1861.0,George,ipums,0.9974,0.0026,M
3244,"NORRIS, George William",Republican,66,senate,1861.0,George,ipums,0.9974,0.0026,M
3245,"NORRIS, George William",Republican,67,senate,1861.0,George,ipums,0.9974,0.0026,M
3246,"NORRIS, George William",Republican,68,senate,1861.0,George,ipums,0.9974,0.0026,M
3247,"NORRIS, George William",Republican,69,senate,1861.0,George,ipums,0.9974,0.0026,M
3248,"NORRIS, George William",Republican,70,senate,1861.0,George,ipums,0.9974,0.0026,M
3249,"NORRIS, George William",Republican,71,senate,1861.0,George,ipums,0.9974,0.0026,M
3250,"NORRIS, George William",Republican,72,senate,1861.0,George,ipums,0.9974,0.0026,M
3251,"NORRIS, George William",Republican,73,senate,1861.0,George,ipums,0.9974,0.0026,M
3252,"NORRIS, George William",Republican,74,senate,1861.0,George,ipums,0.9974,0.0026,M
3253,"NORRIS, George William",Independent,75,senate,1861.0,George,ipums,0.9974,0.0026,M
3254,"NORRIS, George William",Independent,76,senate,1861.0,George,ipums,0.9974,0.0026,M
3255,"NORRIS, George William",Independent,77,senate,1861.0,George,ipums,0.9974,0.0026,M
3256,"OVERMAN, Lee Slater",Democrat,65,senate,1854.0,Lee,ipums,0.8631,0.1369,M
3257,"OVERMAN, Lee Slater",Democrat,66,senate,1854.0,Lee,ipums,0.8631,0.1369,M
3258,"OVERMAN, Lee Slater",Democrat,67,senate,1854.0,Lee,ipums,0.8631,0.1369,M
3259,"OVERMAN, Lee Slater",Democrat,68,senate,1854.0,Lee,ipums,0.8631,0.1369,M
3260,"OVERMAN, Lee Slater",Democrat,69,senate,1854.0,Lee,ipums,0.8631,0.1369,M
3261,"OVERMAN, Lee Slater",Democrat,70,senate,1854.0,Lee,ipums,0.8631,0.1369,M
3262,"OVERMAN, Lee Slater",Democrat,71,senate,1854.0,Lee,ipums,0.8631,0.1369,M
3263,"OWEN, Robert Latham",Democrat,65,senate,1856.0,Robert,ipums,1.0,0.0,M
3264,"EVANS, Robert Emory",Republican,66,house,1856.0,Robert,ipums,1.0,0.0,M
3265,"OWEN, Robert Latham",Democrat,66,senate,1856.0,Robert,ipums,1.0,0.0,M
3266,"EVANS, Robert Emory",Republican,67,house,1856.0,Robert,ipums,1.0,0.0,M
3267,"OWEN, Robert Latham",Democrat,67,senate,1856.0,Robert,ipums,1.0,0.0,M
3268,"OWEN, Robert Latham",Democrat,68,senate,1856.0,Robert,ipums,1.0,0.0,M
3269,"PAGE, Carroll Smalley",Republican,65,senate,1843.0,Carroll,ipums,,,
3270,"PAGE, Carroll Smalley",Republican,66,senate,1843.0,Carroll,ipums,,,
3271,"PAGE, Carroll Smalley",Republican,67,senate,1843.0,Carroll,ipums,,,
3272,"PENROSE, Boies",Republican,65,senate,1860.0,Boies,ipums,,,
3273,"PENROSE, Boies",Republican,66,senate,1860.0,Boies,ipums,,,
3274,"PENROSE, Boies",Republican,67,senate,1860.0,Boies,ipums,,,
3275,"PITTMAN, Key",Democrat,65,senate,1872.0,Key,ipums,1.0,0.0,M
3276,"PITTMAN, Key",Democrat,66,senate,1872.0,Key,ipums,1.0,0.0,M
3277,"PITTMAN, Key",Democrat,67,senate,1872.0,Key,ipums,1.0,0.0,M
3278,"PITTMAN, Key",Democrat,68,senate,1872.0,Key,ipums,1.0,0.0,M
3279,"PITTMAN, Key",Democrat,69,senate,1872.0,Key,ipums,1.0,0.0,M
3280,"PITTMAN, Key",Democrat,70,senate,1872.0,Key,ipums,1.0,0.0,M
3281,"PITTMAN, Key",Democrat,71,senate,1872.0,Key,ipums,1.0,0.0,M
3282,"PITTMAN, Key",Democrat,72,senate,1872.0,Key,ipums,1.0,0.0,M
3283,"PITTMAN, Key",Democrat,73,senate,1872.0,Key,ipums,1.0,0.0,M
3284,"PITTMAN, Key",Democrat,74,senate,1872.0,Key,ipums,1.0,0.0,M
3285,"PITTMAN, Key",Democrat,75,senate,1872.0,Key,ipums,1.0,0.0,M
3286,"PITTMAN, Key",Democrat,76,senate,1872.0,Key,ipums,1.0,0.0,M
3287,"POINDEXTER, Miles",Republican,65,senate,1868.0,Miles,ipums,1.0,0.0,M
3288,"POINDEXTER, Miles",Republican,66,senate,1868.0,Miles,ipums,1.0,0.0,M
3289,"POINDEXTER, Miles",Republican,67,senate,1868.0,Miles,ipums,1.0,0.0,M
3290,"POMERENE, Atlee",Democrat,65,senate,1863.0,Atlee,ipums,,,
3291,"POMERENE, Atlee",Democrat,66,senate,1863.0,Atlee,ipums,,,
3292,"POMERENE, Atlee",Democrat,67,senate,1863.0,Atlee,ipums,,,
3293,"RANSDELL, Joseph Eugene",Democrat,65,senate,1858.0,Joseph,ipums,0.9996,0.0004,M
3294,"RANSDELL, Joseph Eugene",Democrat,66,senate,1858.0,Joseph,ipums,0.9996,0.0004,M
3295,"PRINGEY, Joseph Colburn",Republican,67,house,1858.0,Joseph,ipums,0.9996,0.0004,M
3296,"RANSDELL, Joseph Eugene",Democrat,67,senate,1858.0,Joseph,ipums,0.9996,0.0004,M
3297,"RANSDELL, Joseph Eugene",Democrat,68,senate,1858.0,Joseph,ipums,0.9996,0.0004,M
3298,"RANSDELL, Joseph Eugene",Democrat,69,senate,1858.0,Joseph,ipums,0.9996,0.0004,M
3299,"RANSDELL, Joseph Eugene",Democrat,70,senate,1858.0,Joseph,ipums,0.9996,0.0004,M
3300,"RANSDELL, Joseph Eugene",Democrat,71,senate,1858.0,Joseph,ipums,0.9996,0.0004,M
3301,"ROBINSON, Joseph Taylor",Democrat,65,senate,1872.0,Joseph,ipums,0.9988,0.0012,M
3302,"ROBINSON, Joseph Taylor",Democrat,66,senate,1872.0,Joseph,ipums,0.9988,0.0012,M
3303,"ROBINSON, Joseph Taylor",Democrat,67,senate,1872.0,Joseph,ipums,0.9988,0.0012,M
3304,"ROBINSON, Joseph Taylor",Democrat,68,senate,1872.0,Joseph,ipums,0.9988,0.0012,M
3305,"ROBINSON, Joseph Taylor",Democrat,69,senate,1872.0,Joseph,ipums,0.9988,0.0012,M
3306,"ROBINSON, Joseph Taylor",Democrat,70,senate,1872.0,Joseph,ipums,0.9988,0.0012,M
3307,"ROBINSON, Joseph Taylor",Democrat,71,senate,1872.0,Joseph,ipums,0.9988,0.0012,M
3308,"ROBINSON, Joseph Taylor",Democrat,72,senate,1872.0,Joseph,ipums,0.9988,0.0012,M
3309,"ROBINSON, Joseph Taylor",Democrat,73,senate,1872.0,Joseph,ipums,0.9988,0.0012,M
3310,"ROBINSON, Joseph Taylor",Democrat,74,senate,1872.0,Joseph,ipums,0.9988,0.0012,M
3311,"ROBINSON, Joseph Taylor",Democrat,75,senate,1872.0,Joseph,ipums,0.9988,0.0012,M
3312,"SAULSBURY, Willard, Jr.",Democrat,65,senate,1861.0,Willard,ipums,1.0,0.0,M
3313,"SHEPPARD, Morris",Democrat,65,senate,1875.0,Morris,ipums,0.9987,0.0013,M
3314,"SHEPPARD, Morris",Democrat,66,senate,1875.0,Morris,ipums,0.9987,0.0013,M
3315,"SHEPPARD, Morris",Democrat,67,senate,1875.0,Morris,ipums,0.9987,0.0013,M
3316,"SHEPPARD, Morris",Democrat,68,senate,1875.0,Morris,ipums,0.9987,0.0013,M
3317,"SHEPPARD, Morris",Democrat,69,senate,1875.0,Morris,ipums,0.9987,0.0013,M
3318,"SHEPPARD, Morris",Democrat,70,senate,1875.0,Morris,ipums,0.9987,0.0013,M
3319,"SHEPPARD, Morris",Democrat,71,senate,1875.0,Morris,ipums,0.9987,0.0013,M
3320,"SHEPPARD, Morris",Democrat,72,senate,1875.0,Morris,ipums,0.9987,0.0013,M
3321,"SHEPPARD, Morris",Democrat,73,senate,1875.0,Morris,ipums,0.9987,0.0013,M
3322,"SHEPPARD, Morris",Democrat,74,senate,1875.0,Morris,ipums,0.9987,0.0013,M
3323,"SHEPPARD, Morris",Democrat,75,senate,1875.0,Morris,ipums,0.9987,0.0013,M
3324,"SHEPPARD, Morris",Democrat,76,senate,1875.0,Morris,ipums,0.9987,0.0013,M
3325,"SHEPPARD, Morris",Democrat,77,senate,1875.0,Morris,ipums,0.9987,0.0013,M
3326,"SHERMAN, Lawrence Yates",Republican,65,senate,1858.0,Lawrence,ipums,1.0,0.0,M
3327,"SHERMAN, Lawrence Yates",Republican,66,senate,1858.0,Lawrence,ipums,1.0,0.0,M
3328,"SIMMONS, Furnifold McLendel",Democrat,65,senate,1854.0,Furnifold,ipums,,,
3329,"SIMMONS, Furnifold McLendel",Democrat,66,senate,1854.0,Furnifold,ipums,,,
3330,"SIMMONS, Furnifold McLendel",Democrat,67,senate,1854.0,Furnifold,ipums,,,
3331,"SIMMONS, Furnifold McLendel",Democrat,68,senate,1854.0,Furnifold,ipums,,,
3332,"SIMMONS, Furnifold McLendel",Democrat,69,senate,1854.0,Furnifold,ipums,,,
3333,"SIMMONS, Furnifold McLendel",Democrat,70,senate,1854.0,Furnifold,ipums,,,
3334,"SIMMONS, Furnifold McLendel",Democrat,71,senate,1854.0,Furnifold,ipums,,,
3335,"SMITH, Ellison DuRant",Democrat,65,senate,1864.0,Ellison,ipums,1.0,0.0,M
3336,"SMITH, Ellison DuRant",Democrat,66,senate,1864.0,Ellison,ipums,1.0,0.0,M
3337,"SMITH, Ellison DuRant",Democrat,67,senate,1864.0,Ellison,ipums,1.0,0.0,M
3338,"SMITH, Ellison DuRant",Democrat,68,senate,1864.0,Ellison,ipums,1.0,0.0,M
3339,"SMITH, Ellison DuRant",Democrat,69,senate,1864.0,Ellison,ipums,1.0,0.0,M
3340,"SMITH, Ellison DuRant",Democrat,70,senate,1864.0,Ellison,ipums,1.0,0.0,M
3341,"SMITH, Ellison DuRant",Democrat,71,senate,1864.0,Ellison,ipums,1.0,0.0,M
3342,"SMITH, Ellison DuRant",Democrat,72,senate,1864.0,Ellison,ipums,1.0,0.0,M
3343,"SMITH, Ellison DuRant",Democrat,73,senate,1864.0,Ellison,ipums,1.0,0.0,M
3344,"SMITH, Ellison DuRant",Democrat,74,senate,1864.0,Ellison,ipums,1.0,0.0,M
3345,"SMITH, Ellison DuRant",Democrat,75,senate,1864.0,Ellison,ipums,1.0,0.0,M
3346,"SMITH, Ellison DuRant",Democrat,76,senate,1864.0,Ellison,ipums,1.0,0.0,M
3347,"SMITH, Ellison DuRant",Democrat,77,senate,1864.0,Ellison,ipums,1.0,0.0,M
3348,"SMITH, Ellison DuRant",Democrat,78,senate,1864.0,Ellison,ipums,1.0,0.0,M
3349,"SMITH, Hoke",Democrat,65,senate,1855.0,Hoke,ipums,,,
3350,"SMITH, Hoke",Democrat,66,senate,1855.0,Hoke,ipums,,,
3351,"SMITH, John Walter",Democrat,65,senate,1845.0,John,ipums,0.998,0.002,M
3352,"SMITH, John Walter",Democrat,66,senate,1845.0,John,ipums,0.998,0.002,M
3353,"SMITH, Marcus Aurelius",Democrat,65,senate,1851.0,Marcus,ipums,1.0,0.0,M
3354,"SMITH, Marcus Aurelius",Democrat,66,senate,1851.0,Marcus,ipums,1.0,0.0,M
3355,"SMITH, William Alden",Republican,65,senate,1859.0,William,ipums,0.9971,0.0029,M
3356,"SMOOT, Reed",Republican,65,senate,1862.0,Reed,ipums,1.0,0.0,M
3357,"SMOOT, Reed",Republican,66,senate,1862.0,Reed,ipums,1.0,0.0,M
3358,"SMOOT, Reed",Republican,67,senate,1862.0,Reed,ipums,1.0,0.0,M
3359,"SMOOT, Reed",Republican,68,senate,1862.0,Reed,ipums,1.0,0.0,M
3360,"SMOOT, Reed",Republican,69,senate,1862.0,Reed,ipums,1.0,0.0,M
3361,"SMOOT, Reed",Republican,70,senate,1862.0,Reed,ipums,1.0,0.0,M
3362,"SMOOT, Reed",Republican,71,senate,1862.0,Reed,ipums,1.0,0.0,M
3363,"SMOOT, Reed",Republican,72,senate,1862.0,Reed,ipums,1.0,0.0,M
3364,"SPENCER, Selden Palmer",Republican,65,senate,1862.0,Selden,ipums,1.0,0.0,M
3365,"SPENCER, Selden Palmer",Republican,66,senate,1862.0,Selden,ipums,1.0,0.0,M
3366,"SPENCER, Selden Palmer",Republican,67,senate,1862.0,Selden,ipums,1.0,0.0,M
3367,"SPENCER, Selden Palmer",Republican,68,senate,1862.0,Selden,ipums,1.0,0.0,M
3368,"SPENCER, Selden Palmer",Republican,69,senate,1862.0,Selden,ipums,1.0,0.0,M
3369,"STERLING, Thomas",Republican,65,senate,1851.0,Thomas,ipums,0.9964,0.0036,M
3370,"STERLING, Thomas",Republican,66,senate,1851.0,Thomas,ipums,0.9964,0.0036,M
3371,"STERLING, Thomas",Republican,67,senate,1851.0,Thomas,ipums,0.9964,0.0036,M
3372,"STERLING, Thomas",Republican,68,senate,1851.0,Thomas,ipums,0.9964,0.0036,M
3373,"STONE, William Joel",Democrat,65,senate,1848.0,William,ipums,0.9974,0.0026,M
3374,"SUTHERLAND, Howard",Republican,65,senate,1865.0,Howard,ipums,1.0,0.0,M
3375,"SUTHERLAND, Howard",Republican,66,senate,1865.0,Howard,ipums,1.0,0.0,M
3376,"SUTHERLAND, Howard",Republican,67,senate,1865.0,Howard,ipums,1.0,0.0,M
3377,"SWANSON, Claude Augustus",Democrat,65,senate,1862.0,Claude,ipums,0.2635,0.7365,M
3378,"SWANSON, Claude Augustus",Democrat,66,senate,1862.0,Claude,ipums,0.2635,0.7365,M
3379,"SWANSON, Claude Augustus",Democrat,67,senate,1862.0,Claude,ipums,0.2635,0.7365,M
3380,"SWANSON, Claude Augustus",Democrat,68,senate,1862.0,Claude,ipums,0.2635,0.7365,M
3381,"SWANSON, Claude Augustus",Democrat,69,senate,1862.0,Claude,ipums,0.2635,0.7365,M
3382,"SWANSON, Claude Augustus",Democrat,70,senate,1862.0,Claude,ipums,0.2635,0.7365,M
3383,"SWANSON, Claude Augustus",Democrat,71,senate,1862.0,Claude,ipums,0.2635,0.7365,M
3384,"SWANSON, Claude Augustus",Democrat,72,senate,1862.0,Claude,ipums,0.2635,0.7365,M
3385,"TILLMAN, Benjamin Ryan",Democrat,65,senate,1847.0,Benjamin,ipums,1.0,0.0,M
3386,"TRAMMELL, Park",Democrat,65,senate,1876.0,Park,ipums,1.0,0.0,M
3387,"TRAMMELL, Park",Democrat,66,senate,1876.0,Park,ipums,1.0,0.0,M
3388,"TRAMMELL, Park",Democrat,67,senate,1876.0,Park,ipums,1.0,0.0,M
3389,"TRAMMELL, Park",Democrat,68,senate,1876.0,Park,ipums,1.0,0.0,M
3390,"TRAMMELL, Park",Democrat,69,senate,1876.0,Park,ipums,1.0,0.0,M
3391,"TRAMMELL, Park",Democrat,70,senate,1876.0,Park,ipums,1.0,0.0,M
3392,"TRAMMELL, Park",Democrat,71,senate,1876.0,Park,ipums,1.0,0.0,M
3393,"TRAMMELL, Park",Democrat,72,senate,1876.0,Park,ipums,1.0,0.0,M
3394,"TRAMMELL, Park",Democrat,73,senate,1876.0,Park,ipums,1.0,0.0,M
3395,"TRAMMELL, Park",Democrat,74,senate,1876.0,Park,ipums,1.0,0.0,M
3396,"UNDERWOOD, Oscar Wilder",Democrat,65,senate,1862.0,Oscar,ipums,1.0,0.0,M
3397,"UNDERWOOD, Oscar Wilder",Democrat,66,senate,1862.0,Oscar,ipums,1.0,0.0,M
3398,"UNDERWOOD, Oscar Wilder",Democrat,67,senate,1862.0,Oscar,ipums,1.0,0.0,M
3399,"UNDERWOOD, Oscar Wilder",Democrat,68,senate,1862.0,Oscar,ipums,1.0,0.0,M
3400,"UNDERWOOD, Oscar Wilder",Democrat,69,senate,1862.0,Oscar,ipums,1.0,0.0,M
3401,"WALSH, Thomas James",Democrat,65,senate,1859.0,Thomas,ipums,1.0,0.0,M
3402,"WALSH, Thomas James",Democrat,66,senate,1859.0,Thomas,ipums,1.0,0.0,M
3403,"WALSH, Thomas James",Democrat,67,senate,1859.0,Thomas,ipums,1.0,0.0,M
3404,"WALSH, Thomas James",Democrat,68,senate,1859.0,Thomas,ipums,1.0,0.0,M
3405,"WALSH, Thomas James",Democrat,69,senate,1859.0,Thomas,ipums,1.0,0.0,M
3406,"WALSH, Thomas James",Democrat,70,senate,1859.0,Thomas,ipums,1.0,0.0,M
3407,"WALSH, Thomas James",Democrat,71,senate,1859.0,Thomas,ipums,1.0,0.0,M
3408,"WALSH, Thomas James",Democrat,72,senate,1859.0,Thomas,ipums,1.0,0.0,M
3409,"WARREN, Francis Emroy",Republican,65,senate,1844.0,Francis,ipums,0.6554,0.3446,M
3410,"WARREN, Francis Emroy",Republican,66,senate,1844.0,Francis,ipums,0.6554,0.3446,M
3411,"WARREN, Francis Emroy",Republican,67,senate,1844.0,Francis,ipums,0.6554,0.3446,M
