,full_name,party,congress_number,chamber,DOB,first_name,method,proportion_male,proportion_female,final_gender,gender,year
5476,"CARTER, Albert Edward",R,78,house,1881.0,Albert,ipums,0.9934,0.0066,M,,1943
5477,"CHAPMAN, Virgil Munday",D,69,house,1895.0,Virgil,ipums,0.9843,0.0157,M,,1925
5478,"CHAPMAN, Virgil Munday",D,70,house,1895.0,Virgil,ipums,0.9843,0.0157,M,,1927
5479,"CHAPMAN, Virgil Munday",D,72,house,1895.0,Virgil,ipums,0.9843,0.0157,M,,1931
5480,"CHAPMAN, Virgil Munday",D,73,house,1895.0,Virgil,ipums,0.9843,0.0157,M,,1933
5481,"CHAPMAN, Virgil Munday",D,74,house,1895.0,Virgil,ipums,0.9843,0.0157,M,,1935
5482,"CHAPMAN, Virgil Munday",D,75,house,1895.0,Virgil,ipums,0.9843,0.0157,M,,1937
5483,"CHAPMAN, Virgil Munday",D,76,house,1895.0,Virgil,ipums,0.9843,0.0157,M,,1939
5484,"CHAPMAN, Virgil Munday",D,77,house,1895.0,Virgil,ipums,0.9843,0.0157,M,,1941
5485,"CHAPMAN, Virgil Munday",D,78,house,1895.0,Virgil,ipums,0.9843,0.0157,M,,1943
5486,"CHAPMAN, Virgil Munday",D,79,house,1895.0,Virgil,ipums,0.9843,0.0157,M,,1945
5487,"CHAPMAN, Virgil Munday",D,80,house,1895.0,Virgil,ipums,0.9843,0.0157,M,,1947
5488,"COYLE, William Radford",R,69,house,1878.0,William,ipums,0.9973,0.0027,M,,1925
5489,"WHITTINGTON, William Madison",D,69,house,1878.0,William,ipums,0.9973,0.0027,M,,1925
5490,"WHITTINGTON, William Madison",D,70,house,1878.0,William,ipums,0.9973,0.0027,M,,1927
5491,"COYLE, William Radford",R,71,house,1878.0,William,ipums,0.9973,0.0027,M,,1929
5492,"WHITTINGTON, William Madison",D,71,house,1878.0,William,ipums,0.9973,0.0027,M,,1929
5493,"COYLE, William Radford",R,72,house,1878.0,William,ipums,0.9973,0.0027,M,,1931
5494,"WHITTINGTON, William Madison",D,72,house,1878.0,William,ipums,0.9973,0.0027,M,,1931
5495,"LEMKE, William",O,73,house,1878.0,William,ipums,0.9973,0.0027,M,,1933
5496,"WHITTINGTON, William Madison",D,73,house,1878.0,William,ipums,0.9973,0.0027,M,,1933
5497,"LEMKE, William",O,74,house,1878.0,William,ipums,0.9973,0.0027,M,,1935
5498,"WHITTINGTON, William Madison",D,74,house,1878.0,William,ipums,0.9973,0.0027,M,,1935
5499,"LEMKE, William",O,75,house,1878.0,William,ipums,0.9973,0.0027,M,,1937
5500,"WHITTINGTON, William Madison",D,75,house,1878.0,William,ipums,0.9973,0.0027,M,,1937
5501,"LEMKE, William",O,76,house,1878.0,William,ipums,0.9973,0.0027,M,,1939
5502,"WHITTINGTON, William Madison",D,76,house,1878.0,William,ipums,0.9973,0.0027,M,,1939
5503,"WHITTINGTON, William Madison",D,77,house,1878.0,William,ipums,0.9973,0.0027,M,,1941
5504,"LEMKE, William",R,78,house,1878.0,William,ipums,0.9973,0.0027,M,,1943
5505,"WHITTINGTON, William Madison",D,78,house,1878.0,William,ipums,0.9973,0.0027,M,,1943
5506,"LEMKE, William",R,79,house,1878.0,William,ipums,0.9973,0.0027,M,,1945
5507,"WHITTINGTON, William Madison",D,79,house,1878.0,William,ipums,0.9973,0.0027,M,,1945
5508,"LEMKE, William",R,80,house,1878.0,William,ipums,0.9973,0.0027,M,,1947
5509,"WHITTINGTON, William Madison",D,80,house,1878.0,William,ipums,0.9973,0.0027,M,,1947
5510,"LEMKE, William",R,81,house,1878.0,William,ipums,0.9973,0.0027,M,,1949
5511,"WHITTINGTON, William Madison",D,81,house,1878.0,William,ipums,0.9973,0.0027,M,,1949
5512,"CRUMPACKER, Maurice Edgar",R,69,house,1886.0,Maurice,ipums,0.9859,0.0141,M,,1925
5513,"CRUMPACKER, Maurice Edgar",R,70,house,1886.0,Maurice,ipums,0.9859,0.0141,M,,1927
5514,"DAVENPORT, Frederick Morgan",R,69,house,1866.0,Frederick,ipums,1.0,0.0,M,,1925
5515,"DAVENPORT, Frederick Morgan",R,70,house,1866.0,Frederick,ipums,1.0,0.0,M,,1927
5516,"DAVENPORT, Frederick Morgan",R,71,house,1866.0,Frederick,ipums,1.0,0.0,M,,1929
5517,"DAVENPORT, Frederick Morgan",R,72,house,1866.0,Frederick,ipums,1.0,0.0,M,,1931
5518,"EDWARDS, Charles Gordon",D,69,house,1878.0,Charles,ipums,0.9972,0.0028,M,,1925
5519,"EDWARDS, Charles Gordon",D,70,house,1878.0,Charles,ipums,0.9972,0.0028,M,,1927
5520,"EDWARDS, Charles Gordon",D,71,house,1878.0,Charles,ipums,0.9972,0.0028,M,,1929
5521,"O'CONNOR, Charles",R,71,house,1878.0,Charles,ipums,0.9972,0.0028,M,,1929
5522,"TURPIN, Charles Murray",R,71,house,1878.0,Charles,ipums,0.9972,0.0028,M,,1929
5523,"EDWARDS, Charles Gordon",D,72,house,1878.0,Charles,ipums,0.9972,0.0028,M,,1931
5524,"TURPIN, Charles Murray",R,72,house,1878.0,Charles,ipums,0.9972,0.0028,M,,1931
5525,"TURPIN, Charles Murray",R,73,house,1878.0,Charles,ipums,0.9972,0.0028,M,,1933
5526,"TURPIN, Charles Murray",R,74,house,1878.0,Charles,ipums,0.9972,0.0028,M,,1935
5527,"ENGLEBRIGHT, Harry Lane",R,69,house,1884.0,Harry,ipums,0.9993,0.0007,M,,1925
5528,"ROWBOTTOM, Harry Emerson",R,69,house,1884.0,Harry,ipums,0.9993,0.0007,M,,1925
5529,"ENGLEBRIGHT, Harry Lane",R,70,house,1884.0,Harry,ipums,0.9993,0.0007,M,,1927
5530,"ESTEP, Harry Allison",R,70,house,1884.0,Harry,ipums,0.9993,0.0007,M,,1927
5531,"ROWBOTTOM, Harry Emerson",R,70,house,1884.0,Harry,ipums,0.9993,0.0007,M,,1927
5532,"ENGLEBRIGHT, Harry Lane",R,71,house,1884.0,Harry,ipums,0.9993,0.0007,M,,1929
5533,"ESTEP, Harry Allison",R,71,house,1884.0,Harry,ipums,0.9993,0.0007,M,,1929
5534,"ROWBOTTOM, Harry Emerson",R,71,house,1884.0,Harry,ipums,0.9993,0.0007,M,,1929
5535,"ENGLEBRIGHT, Harry Lane",R,72,house,1884.0,Harry,ipums,0.9993,0.0007,M,,1931
5536,"ESTEP, Harry Allison",R,72,house,1884.0,Harry,ipums,0.9993,0.0007,M,,1931
5537,"ENGLEBRIGHT, Harry Lane",R,73,house,1884.0,Harry,ipums,0.9993,0.0007,M,,1933
5538,"ENGLEBRIGHT, Harry Lane",R,74,house,1884.0,Harry,ipums,0.9993,0.0007,M,,1935
5539,"TRUMAN, Harry S.",D,74,senate,1884.0,Harry,ipums,0.9993,0.0007,M,,1935
5540,"ENGLEBRIGHT, Harry Lane",R,75,house,1884.0,Harry,ipums,0.9993,0.0007,M,,1937
5541,"TRUMAN, Harry S.",D,75,senate,1884.0,Harry,ipums,0.9993,0.0007,M,,1937
5542,"ENGLEBRIGHT, Harry Lane",R,76,house,1884.0,Harry,ipums,0.9993,0.0007,M,,1939
5543,"TRUMAN, Harry S.",D,76,senate,1884.0,Harry,ipums,0.9993,0.0007,M,,1939
5544,"ENGLEBRIGHT, Harry Lane",R,77,house,1884.0,Harry,ipums,0.9993,0.0007,M,,1941
5545,"TRUMAN, Harry S.",D,77,senate,1884.0,Harry,ipums,0.9993,0.0007,M,,1941
5546,"ENGLEBRIGHT, Harry Lane",R,78,house,1884.0,Harry,ipums,0.9993,0.0007,M,,1943
5547,"TRUMAN, Harry S.",D,78,senate,1884.0,Harry,ipums,0.9993,0.0007,M,,1943
5548,"TRUMAN, Harry S.",D,79,senate,1884.0,Harry,ipums,0.9993,0.0007,M,,1945
5549,"ESTERLY, Charles Joseph",R,69,house,1888.0,Charles,ipums,1.0,0.0,M,,1925
5550,"ESTERLY, Charles Joseph",R,71,house,1888.0,Charles,ipums,1.0,0.0,M,,1929
5551,"GOSSETT, Charles Clinton",D,79,senate,1888.0,Charles,ipums,1.0,0.0,M,,1945
5552,"FLAHERTY, Lawrence James",R,69,house,1878.0,Lawrence,ipums,0.9982,0.0018,M,,1925
5553,"FLETCHER, Thomas Brooks",D,69,house,1879.0,Thomas,ipums,0.9976,0.0024,M,,1925
5554,"FLETCHER, Thomas Brooks",D,70,house,1879.0,Thomas,ipums,0.9976,0.0024,M,,1927
5555,"FLETCHER, Thomas Brooks",D,73,house,1879.0,Thomas,ipums,0.9976,0.0024,M,,1933
5556,"FLETCHER, Thomas Brooks",D,74,house,1879.0,Thomas,ipums,0.9976,0.0024,M,,1935
5557,"FLETCHER, Thomas Brooks",D,75,house,1879.0,Thomas,ipums,0.9976,0.0024,M,,1937
5558,"FORT, Franklin William",R,69,house,1880.0,Franklin,ipums,0.9962,0.0038,M,,1925
5559,"FORT, Franklin William",R,70,house,1880.0,Franklin,ipums,0.9962,0.0038,M,,1927
5560,"FORT, Franklin William",R,71,house,1880.0,Franklin,ipums,0.9962,0.0038,M,,1929
5561,"FURLOW, Allen John",R,69,house,1890.0,Allen,ipums,0.9817,0.0183,M,,1925
5562,"FURLOW, Allen John",R,70,house,1890.0,Allen,ipums,0.9817,0.0183,M,,1927
5563,"ELLENDER, Allen Joseph",D,75,senate,1890.0,Allen,ipums,0.9817,0.0183,M,,1937
5564,"ELLENDER, Allen Joseph",D,76,senate,1890.0,Allen,ipums,0.9817,0.0183,M,,1939
5565,"ELLENDER, Allen Joseph",D,77,senate,1890.0,Allen,ipums,0.9817,0.0183,M,,1941
5566,"ELLENDER, Allen Joseph",D,78,senate,1890.0,Allen,ipums,0.9817,0.0183,M,,1943
5567,"ELLENDER, Allen Joseph",D,79,senate,1890.0,Allen,ipums,0.9817,0.0183,M,,1945
5568,"GOLDER, Benjamin Martin",R,69,house,1891.0,Benjamin,ipums,1.0,0.0,M,,1925
5569,"GOLDER, Benjamin Martin",R,70,house,1891.0,Benjamin,ipums,1.0,0.0,M,,1927
5570,"GOLDER, Benjamin Martin",R,71,house,1891.0,Benjamin,ipums,1.0,0.0,M,,1929
5571,"GOLDER, Benjamin Martin",R,72,house,1891.0,Benjamin,ipums,1.0,0.0,M,,1931
5572,"GOODWIN, Godfrey Gummer",R,69,house,1873.0,Godfrey,ipums,1.0,0.0,M,,1925
5573,"GOODWIN, Godfrey Gummer",R,70,house,1873.0,Godfrey,ipums,1.0,0.0,M,,1927
5574,"GOODWIN, Godfrey Gummer",R,71,house,1873.0,Godfrey,ipums,1.0,0.0,M,,1929
5575,"GOODWIN, Godfrey Gummer",R,72,house,1873.0,Godfrey,ipums,1.0,0.0,M,,1931
5576,"GREEN, Robert Alexis (Lex)",D,69,house,1892.0,Robert,ipums,0.9986,0.0014,M,,1925
5577,"GREEN, Robert Alexis (Lex)",D,70,house,1892.0,Robert,ipums,0.9986,0.0014,M,,1927
5578,"GREEN, Robert Alexis (Lex)",D,71,house,1892.0,Robert,ipums,0.9986,0.0014,M,,1929
5579,"GREEN, Robert Alexis (Lex)",D,72,house,1892.0,Robert,ipums,0.9986,0.0014,M,,1931
5580,"GREEN, Robert Alexis (Lex)",D,73,house,1892.0,Robert,ipums,0.9986,0.0014,M,,1933
5581,"GREEN, Robert Alexis (Lex)",D,74,house,1892.0,Robert,ipums,0.9986,0.0014,M,,1935
5582,"GREEN, Robert Alexis (Lex)",D,75,house,1892.0,Robert,ipums,0.9986,0.0014,M,,1937
5583,"MOUTON, Robert Louis",D,75,house,1892.0,Robert,ipums,0.9986,0.0014,M,,1937
5584,"GREEN, Robert Alexis (Lex)",D,76,house,1892.0,Robert,ipums,0.9986,0.0014,M,,1939
5585,"MOUTON, Robert Louis",D,76,house,1892.0,Robert,ipums,0.9986,0.0014,M,,1939
5586,"GREEN, Robert Alexis (Lex)",D,77,house,1892.0,Robert,ipums,0.9986,0.0014,M,,1941
5587,"GREEN, Robert Alexis (Lex)",D,78,house,1892.0,Robert,ipums,0.9986,0.0014,M,,1943
5588,"HALE, Fletcher",R,69,house,1883.0,Fletcher,ipums,1.0,0.0,M,,1925
5589,"HALE, Fletcher",R,70,house,1883.0,Fletcher,ipums,1.0,0.0,M,,1927
5590,"HALE, Fletcher",R,71,house,1883.0,Fletcher,ipums,1.0,0.0,M,,1929
5591,"HALE, Fletcher",R,72,house,1883.0,Fletcher,ipums,1.0,0.0,M,,1931
5592,"HALL, Albert Richardson",R,69,house,1884.0,Albert,ipums,0.9942,0.0058,M,,1925
5593,"HALL, Albert Richardson",R,70,house,1884.0,Albert,ipums,0.9942,0.0058,M,,1927
5594,"HALL, Albert Richardson",R,71,house,1884.0,Albert,ipums,0.9942,0.0058,M,,1929
5595,"HARE, Butler Black",D,69,house,1875.0,Butler,ipums,1.0,0.0,M,,1925
5596,"HARE, Butler Black",D,70,house,1875.0,Butler,ipums,1.0,0.0,M,,1927
5597,"HARE, Butler Black",D,71,house,1875.0,Butler,ipums,1.0,0.0,M,,1929
5598,"HARE, Butler Black",D,72,house,1875.0,Butler,ipums,1.0,0.0,M,,1931
5599,"HARE, Butler Black",D,76,house,1875.0,Butler,ipums,1.0,0.0,M,,1939
5600,"HARE, Butler Black",D,77,house,1875.0,Butler,ipums,1.0,0.0,M,,1941
5601,"HARE, Butler Black",D,78,house,1875.0,Butler,ipums,1.0,0.0,M,,1943
5602,"HARE, Butler Black",D,79,house,1875.0,Butler,ipums,1.0,0.0,M,,1945
5603,"HOGG, David",R,69,house,1886.0,David,ipums,0.998,0.002,M,,1925
5604,"HOGG, David",R,70,house,1886.0,David,ipums,0.998,0.002,M,,1927
5605,"HOGG, David",R,71,house,1886.0,David,ipums,0.998,0.002,M,,1929
5606,"HOGG, David",R,72,house,1886.0,David,ipums,0.998,0.002,M,,1931
5607,"IRWIN, Edward Michael",R,69,house,1869.0,Edward,ipums,1.0,0.0,M,,1925
5608,"ENGLAND, Edward Theodore",R,70,house,1869.0,Edward,ipums,1.0,0.0,M,,1927
5609,"IRWIN, Edward Michael",R,70,house,1869.0,Edward,ipums,1.0,0.0,M,,1927
5610,"IRWIN, Edward Michael",R,71,house,1869.0,Edward,ipums,1.0,0.0,M,,1929
5611,"JENKINS, Thomas Albert",R,69,house,1880.0,Thomas,ipums,0.9994,0.0006,M,,1925
5612,"JENKINS, Thomas Albert",R,70,house,1880.0,Thomas,ipums,0.9994,0.0006,M,,1927
5613,"JENKINS, Thomas Albert",R,71,house,1880.0,Thomas,ipums,0.9994,0.0006,M,,1929
5614,"JENKINS, Thomas Albert",R,72,house,1880.0,Thomas,ipums,0.9994,0.0006,M,,1931
5615,"JENKINS, Thomas Albert",R,73,house,1880.0,Thomas,ipums,0.9994,0.0006,M,,1933
5616,"JENKINS, Thomas Albert",R,74,house,1880.0,Thomas,ipums,0.9994,0.0006,M,,1935
5617,"JENKINS, Thomas Albert",R,75,house,1880.0,Thomas,ipums,0.9994,0.0006,M,,1937
5618,"JENKINS, Thomas Albert",R,76,house,1880.0,Thomas,ipums,0.9994,0.0006,M,,1939
5619,"JENKINS, Thomas Albert",R,77,house,1880.0,Thomas,ipums,0.9994,0.0006,M,,1941
5620,"JENKINS, Thomas Albert",R,78,house,1880.0,Thomas,ipums,0.9994,0.0006,M,,1943
5621,"JENKINS, Thomas Albert",R,79,house,1880.0,Thomas,ipums,0.9994,0.0006,M,,1945
5622,"JENKINS, Thomas Albert",R,80,house,1880.0,Thomas,ipums,0.9994,0.0006,M,,1947
5623,"JENKINS, Thomas Albert",R,81,house,1880.0,Thomas,ipums,0.9994,0.0006,M,,1949
5624,"JENKINS, Thomas Albert",R,82,house,1880.0,Thomas,ipums,0.9994,0.0006,M,,1951
5625,"JENKINS, Thomas Albert",R,83,house,1880.0,Thomas,ipums,0.9994,0.0006,M,,1953
5626,"JENKINS, Thomas Albert",R,84,house,1880.0,Thomas,ipums,0.9994,0.0006,M,,1955
5627,"JENKINS, Thomas Albert",R,85,house,1880.0,Thomas,ipums,0.9994,0.0006,M,,1957
5628,"JOHNSON, Noble Jacob",R,69,house,1887.0,Noble,ipums,0.7413,0.2587,M,,1925
5629,"JOHNSON, Noble Jacob",R,70,house,1887.0,Noble,ipums,0.7413,0.2587,M,,1927
5630,"JOHNSON, Noble Jacob",R,71,house,1887.0,Noble,ipums,0.7413,0.2587,M,,1929
5631,"JOHNSON, Noble Jacob",R,76,house,1887.0,Noble,ipums,0.7413,0.2587,M,,1939
5632,"JOHNSON, Noble Jacob",R,77,house,1887.0,Noble,ipums,0.7413,0.2587,M,,1941
5633,"JOHNSON, Noble Jacob",R,78,house,1887.0,Noble,ipums,0.7413,0.2587,M,,1943
5634,"JOHNSON, Noble Jacob",R,79,house,1887.0,Noble,ipums,0.7413,0.2587,M,,1945
5635,"JOHNSON, Noble Jacob",R,80,house,1887.0,Noble,ipums,0.7413,0.2587,M,,1947
5636,"KAHN, Florence Prag",R,69,house,1866.0,Florence,ipums,0.0243,0.9757,F,,1925
5637,"KAHN, Florence Prag",R,70,house,1866.0,Florence,ipums,0.0243,0.9757,F,,1927
5638,"KAHN, Florence Prag",R,71,house,1866.0,Florence,ipums,0.0243,0.9757,F,,1929
5639,"KAHN, Florence Prag",R,72,house,1866.0,Florence,ipums,0.0243,0.9757,F,,1931
5640,"KAHN, Florence Prag",R,73,house,1866.0,Florence,ipums,0.0243,0.9757,F,,1933
5641,"KAHN, Florence Prag",R,74,house,1866.0,Florence,ipums,0.0243,0.9757,F,,1935
5642,"KEMP, Bolivar Edwards",D,69,house,1871.0,Bolivar,ipums,1.0,0.0,M,,1925
5643,"KEMP, Bolivar Edwards",D,70,house,1871.0,Bolivar,ipums,1.0,0.0,M,,1927
5644,"KEMP, Bolivar Edwards",D,71,house,1871.0,Bolivar,ipums,1.0,0.0,M,,1929
5645,"KEMP, Bolivar Edwards",D,72,house,1871.0,Bolivar,ipums,1.0,0.0,M,,1931
5646,"KEMP, Bolivar Edwards",D,73,house,1871.0,Bolivar,ipums,1.0,0.0,M,,1933
5647,"KIRK, Andrew Jackson",R,69,house,1866.0,Andrew,ipums,0.9909,0.0091,M,,1925
5648,"LETTS, Fred Dickinson",R,69,house,1875.0,Fred,ipums,0.999,0.001,M,,1925
5649,"LETTS, Fred Dickinson",R,70,house,1875.0,Fred,ipums,0.999,0.001,M,,1927
5650,"LETTS, Fred Dickinson",R,71,house,1875.0,Fred,ipums,0.999,0.001,M,,1929
5651,"LITTLE, Chauncey Bundy",D,69,house,1877.0,Chauncey,ipums,1.0,0.0,M,,1925
5652,"MARTIN, Joseph William, Jr.",R,69,house,1884.0,Joseph,ipums,0.999,0.001,M,,1925
5653,"MARTIN, Joseph William, Jr.",R,70,house,1884.0,Joseph,ipums,0.999,0.001,M,,1927
5654,"MARTIN, Joseph William, Jr.",R,71,house,1884.0,Joseph,ipums,0.999,0.001,M,,1929
5655,"MARTIN, Joseph William, Jr.",R,72,house,1884.0,Joseph,ipums,0.999,0.001,M,,1931
5656,"MARTIN, Joseph William, Jr.",R,73,house,1884.0,Joseph,ipums,0.999,0.001,M,,1933
5657,"O'MAHONEY, Joseph Christopher",D,73,senate,1884.0,Joseph,ipums,0.999,0.001,M,,1933
5658,"GRAY, Joseph Anthony",D,74,house,1884.0,Joseph,ipums,0.999,0.001,M,,1935
5659,"MARTIN, Joseph William, Jr.",R,74,house,1884.0,Joseph,ipums,0.999,0.001,M,,1935
5660,"O'MAHONEY, Joseph Christopher",D,74,senate,1884.0,Joseph,ipums,0.999,0.001,M,,1935
5661,"GRAY, Joseph Anthony",D,75,house,1884.0,Joseph,ipums,0.999,0.001,M,,1937
5662,"MARTIN, Joseph William, Jr.",R,75,house,1884.0,Joseph,ipums,0.999,0.001,M,,1937
5663,"O'MAHONEY, Joseph Christopher",D,75,senate,1884.0,Joseph,ipums,0.999,0.001,M,,1937
5664,"MARTIN, Joseph William, Jr.",R,76,house,1884.0,Joseph,ipums,0.999,0.001,M,,1939
5665,"O'MAHONEY, Joseph Christopher",D,76,senate,1884.0,Joseph,ipums,0.999,0.001,M,,1939
5666,"MARTIN, Joseph William, Jr.",R,77,house,1884.0,Joseph,ipums,0.999,0.001,M,,1941
5667,"O'MAHONEY, Joseph Christopher",D,77,senate,1884.0,Joseph,ipums,0.999,0.001,M,,1941
5668,"MARTIN, Joseph William, Jr.",R,78,house,1884.0,Joseph,ipums,0.999,0.001,M,,1943
5669,"O'MAHONEY, Joseph Christopher",D,78,senate,1884.0,Joseph,ipums,0.999,0.001,M,,1943
5670,"MARTIN, Joseph William, Jr.",R,79,house,1884.0,Joseph,ipums,0.999,0.001,M,,1945
5671,"O'MAHONEY, Joseph Christopher",D,79,senate,1884.0,Joseph,ipums,0.999,0.001,M,,1945
5672,"MARTIN, Joseph William, Jr.",R,80,house,1884.0,Joseph,ipums,0.999,0.001,M,,1947
5673,"MARTIN, Joseph William, Jr.",R,81,house,1884.0,Joseph,ipums,0.999,0.001,M,,1949
5674,"MARTIN, Joseph William, Jr.",R,82,house,1884.0,Joseph,ipums,0.999,0.001,M,,1951
5675,"MARTIN, Joseph William, Jr.",R,83,house,1884.0,Joseph,ipums,0.999,0.001,M,,1953
5676,"MARTIN, Joseph William, Jr.",R,84,house,1884.0,Joseph,ipums,0.999,0.001,M,,1955
5677,"MARTIN, Joseph William, Jr.",R,85,house,1884.0,Joseph,ipums,0.999,0.001,M,,1957
5678,"MARTIN, Joseph William, Jr.",R,86,house,1884.0,Joseph,ipums,0.999,0.001,M,,1959
5679,"MARTIN, Joseph William, Jr.",R,87,house,1884.0,Joseph,ipums,0.999,0.001,M,,1961
5680,"MARTIN, Joseph William, Jr.",R,88,house,1884.0,Joseph,ipums,0.999,0.001,M,,1963
5681,"MARTIN, Joseph William, Jr.",R,89,house,1884.0,Joseph,ipums,0.999,0.001,M,,1965
5682,"McMILLAN, Thomas Sanders",D,69,house,1888.0,Thomas,ipums,0.9971,0.0029,M,,1925
5683,"McMILLAN, Thomas Sanders",D,70,house,1888.0,Thomas,ipums,0.9971,0.0029,M,,1927
5684,"McMILLAN, Thomas Sanders",D,71,house,1888.0,Thomas,ipums,0.9971,0.0029,M,,1929
5685,"McMILLAN, Thomas Sanders",D,72,house,1888.0,Thomas,ipums,0.9971,0.0029,M,,1931
5686,"McMILLAN, Thomas Sanders",D,73,house,1888.0,Thomas,ipums,0.9971,0.0029,M,,1933
5687,"McMILLAN, Thomas Sanders",D,74,house,1888.0,Thomas,ipums,0.9971,0.0029,M,,1935
5688,"McMILLAN, Thomas Sanders",D,75,house,1888.0,Thomas,ipums,0.9971,0.0029,M,,1937
5689,"McMILLAN, Thomas Sanders",D,76,house,1888.0,Thomas,ipums,0.9971,0.0029,M,,1939
5690,"MENGES, Franklin",R,69,house,1858.0,Franklin,ipums,1.0,0.0,M,,1925
5691,"MENGES, Franklin",R,70,house,1858.0,Franklin,ipums,1.0,0.0,M,,1927
5692,"MENGES, Franklin",R,71,house,1858.0,Franklin,ipums,1.0,0.0,M,,1929
5693,"MONTGOMERY, Samuel James",R,69,house,1896.0,Samuel,ipums,0.9983,0.0017,M,,1925
5694,"ERVIN, Samuel James, Jr.",D,79,house,1896.0,Samuel,ipums,0.9983,0.0017,M,,1945
5695,"NORTON, Mary Teresa",D,69,house,1875.0,Mary,ipums,0.0044,0.9956,F,,1925
5696,"NORTON, Mary Teresa",D,70,house,1875.0,Mary,ipums,0.0044,0.9956,F,,1927
5697,"NORTON, Mary Teresa",D,71,house,1875.0,Mary,ipums,0.0044,0.9956,F,,1929
5698,"NORTON, Mary Teresa",D,72,house,1875.0,Mary,ipums,0.0044,0.9956,F,,1931
5699,"NORTON, Mary Teresa",D,73,house,1875.0,Mary,ipums,0.0044,0.9956,F,,1933
5700,"NORTON, Mary Teresa",D,74,house,1875.0,Mary,ipums,0.0044,0.9956,F,,1935
5701,"NORTON, Mary Teresa",D,75,house,1875.0,Mary,ipums,0.0044,0.9956,F,,1937
5702,"NORTON, Mary Teresa",D,76,house,1875.0,Mary,ipums,0.0044,0.9956,F,,1939
5703,"NORTON, Mary Teresa",D,77,house,1875.0,Mary,ipums,0.0044,0.9956,F,,1941
5704,"NORTON, Mary Teresa",D,78,house,1875.0,Mary,ipums,0.0044,0.9956,F,,1943
5705,"NORTON, Mary Teresa",D,79,house,1875.0,Mary,ipums,0.0044,0.9956,F,,1945
5706,"NORTON, Mary Teresa",D,80,house,1875.0,Mary,ipums,0.0044,0.9956,F,,1947
5707,"NORTON, Mary Teresa",D,81,house,1875.0,Mary,ipums,0.0044,0.9956,F,,1949
5708,"PRATT, Harcourt Joseph",R,69,house,1866.0,Harcourt,ipums,,,,,1925
5709,"PRATT, Harcourt Joseph",R,70,house,1866.0,Harcourt,ipums,,,,,1927
5710,"PRATT, Harcourt Joseph",R,71,house,1866.0,Harcourt,ipums,,,,,1929
5711,"PRATT, Harcourt Joseph",R,72,house,1866.0,Harcourt,ipums,,,,,1931
5712,"ROGERS, Edith Nourse",R,69,house,1881.0,Edith,ipums,0.0142,0.9858,F,,1925
5713,"ROGERS, Edith Nourse",R,70,house,1881.0,Edith,ipums,0.0142,0.9858,F,,1927
5714,"ROGERS, Edith Nourse",R,71,house,1881.0,Edith,ipums,0.0142,0.9858,F,,1929
5715,"ROGERS, Edith Nourse",R,72,house,1881.0,Edith,ipums,0.0142,0.9858,F,,1931
5716,"ROGERS, Edith Nourse",R,73,house,1881.0,Edith,ipums,0.0142,0.9858,F,,1933
5717,"ROGERS, Edith Nourse",R,74,house,1881.0,Edith,ipums,0.0142,0.9858,F,,1935
5718,"ROGERS, Edith Nourse",R,75,house,1881.0,Edith,ipums,0.0142,0.9858,F,,1937
5719,"ROGERS, Edith Nourse",R,76,house,1881.0,Edith,ipums,0.0142,0.9858,F,,1939
5720,"ROGERS, Edith Nourse",R,77,house,1881.0,Edith,ipums,0.0142,0.9858,F,,1941
5721,"ROGERS, Edith Nourse",R,78,house,1881.0,Edith,ipums,0.0142,0.9858,F,,1943
5722,"ROGERS, Edith Nourse",R,79,house,1881.0,Edith,ipums,0.0142,0.9858,F,,1945
5723,"ROGERS, Edith Nourse",R,80,house,1881.0,Edith,ipums,0.0142,0.9858,F,,1947
5724,"ROGERS, Edith Nourse",R,81,house,1881.0,Edith,ipums,0.0142,0.9858,F,,1949
5725,"ROGERS, Edith Nourse",R,82,house,1881.0,Edith,ipums,0.0142,0.9858,F,,1951
5726,"ROGERS, Edith Nourse",R,83,house,1881.0,Edith,ipums,0.0142,0.9858,F,,1953
5727,"ROGERS, Edith Nourse",R,84,house,1881.0,Edith,ipums,0.0142,0.9858,F,,1955
5728,"ROGERS, Edith Nourse",R,85,house,1881.0,Edith,ipums,0.0142,0.9858,F,,1957
5729,"ROGERS, Edith Nourse",R,86,house,1881.0,Edith,ipums,0.0142,0.9858,F,,1959
5730,"SOMERS, Andrew Lawrence",D,69,house,1895.0,Andrew,ipums,1.0,0.0,M,,1925
5731,"SOMERS, Andrew Lawrence",D,70,house,1895.0,Andrew,ipums,1.0,0.0,M,,1927
5732,"SOMERS, Andrew Lawrence",D,71,house,1895.0,Andrew,ipums,1.0,0.0,M,,1929
5733,"SOMERS, Andrew Lawrence",D,72,house,1895.0,Andrew,ipums,1.0,0.0,M,,1931
5734,"SOMERS, Andrew Lawrence",D,73,house,1895.0,Andrew,ipums,1.0,0.0,M,,1933
5735,"SOMERS, Andrew Lawrence",D,74,house,1895.0,Andrew,ipums,1.0,0.0,M,,1935
5736,"SOMERS, Andrew Lawrence",D,75,house,1895.0,Andrew,ipums,1.0,0.0,M,,1937
5737,"SOMERS, Andrew Lawrence",D,76,house,1895.0,Andrew,ipums,1.0,0.0,M,,1939
5738,"SOMERS, Andrew Lawrence",D,77,house,1895.0,Andrew,ipums,1.0,0.0,M,,1941
